id,text
a198bc94,"There is a lot to learn - but to date I have concentrated on content, followed by style. If I have to keep removing silly comments, though, I will get discouraged - is there an easy way to reverse somebody's goofing?"
dd8c4bde,"I actually went to the long term abuse page right now, and tried to block them, but it seems that those accounts don't exist. Have they been listed incorrectly?"
decf287e,"...cause I feel like a petulant kid, posting it. But: ""We have three volunteers: Awadewit, Mike Christie and Wrad."" Given that I, you know, proposed the countries idea, wasn't it obvious that I was volunteering?"
7f7778d0,I'm not sure what you are reffering to. Could you give a link?
d31d5e8f,my edit was described as ''(Reverted 1 edit by 64.53.137.232 (talk): Rv. (TW))'' and I didn't give the guy a warning or anything so how would anyone think I was calling him a vandal?
d8df711a,I can't remember if I asked/checked to see if it got to you? So... did it?
53e069de,Thanks! To be absolutely fair his earlier edits to Rumble Fighter seemed serious; maybe he left the pc untended?
fb85cf2a,"Hmm.  You ''do'' realize that two of the ""please sign"" diffs are from <url>, and that the talk page is splashed with <person> which has the sig thingy?"
a80c5602,Thanks for reverting that obnoxious vandalism on my talk page.  How do I bring in an administrator to deal with the vandal?
40aa73bb,Probably I would have to do quite a bit of alteration in wording. Is that O.K?
bd8efabe,"Evidently, I don't have enough consciousness, because I haven't the foggiest idea of what you're talking about. Could you tell me?"
9d8b1839,"I think I'll leave it to the Math WikiProject to decide whether the dab page should be at <url> or <url> since they'll be more familiar with the importance of the various functions.  It looks like all of the basic options I was considering are basically OK from the perspective of the DAB project, right?"
2405fedd,"It's not too long, certainly; but the extended quote does look a bit out of place there.  Perhaps it would be possible to move the bulk of the quote into the body of the article and leave a short phrase or two that could be inline with the second paragraph?"
7853a4fe,I know this is a bit outside your usual territory but I wonder if you would be interested in helping us get <url> to FA status in time for the 50th anniversary of the line's closure on 10 June 2011? A question has also arisen in connection with the proper referencing of a journal article using the sfn template: when quoting a journal article - say from January 2010 - should the correct formulation be <nowiki><person></nowiki> or should the month be dropped?
ed6ca3e1,Note however that <url> does not exist. Which page were you talking about in this case?
bb286a32,"And it ''takes'' thousands and thousands of dollars to run a campaign, so exactly what's your point? Has there actually been some evidence of wrongdoing on anyone's part?"
2de53898,"OK, then, define ""bias"", propose a way to quantify it, and if it's accepted by consensus, we'll apply it to ''all'' the admins on that page. Or, perhaps as a starting point, how about presenting some evidence?"
49c84bb5,I will readily grant that. But where was the urgent reason not to follow it in any of the above cases?
42223dd6,Welcome to wikipedia? Does <url> and <url> look like unreferenced uselessness to you?
7ddc055e,I'm still scratching my head. How can this be?
72f34e34,"Oh, okay. <url> should be placed as a ""see also"" on <url>, correct?"
4ad31786,"I suppose I should not have used rollback. I was aware of the problem, but you had not solved it, had you?"
316055c9,What a mess. Does anything need to be done about it at the moment?
d8019fac,The sources are ref'd in the article. Can you be more specific?
735deb36,"That's basically what our members have said, not necessarily my opinion. Anything I miss?"
65dbd39b,"Mel, is the above comment from you?  If not, could you please respond?"
ba62e480,"Sorry, I didn't know. I added a tag, are you able to delete it?"
6587e21d,I made a change to your user page. Is that the change you wanted?
28ab836a,"I removed most of the boldface lettering from the article. And what do you mean by ""the referencing is insuficcient""?"
c3ccb276,I was thinking about creating a page about Nintendo eShop. And since you are a well trusted user I am asking you if you think that would just be deleted because there isn't enough information?
2089cf21,"I have not seen quotation sections on any other Australian politician page. Also, who chose these ""quotations?"" What qualifies as a quotation?"
806d250f,Very nice. Did you visit also Romania or not?
4a5e75dc,Hi again! Have you had a chance to get it lately?
aa26891e,"Regarding comment on ""length of Performance reviews"" section - the intention here is to provide support for the statement in the biography that ""Latsabidze is already regarded by many as one of the more significant performers of his generation"". Do you recommend that I just delete this statement, or is there some other way to support it other than providing representative critical reviews that say so?"
a098c972,"Good point for the text, but can I also add the photos? They seem to be out of copyright, but maybe not?"
3bcaea25,"<url> is based at 340 Laurier Avenue West Ottawa, Ontario K1A 0P9 - It doesn't have a photo posted yet. Is this convenient for you?"
1fb2aadc,"One to go. Shouldn't ""now welcome"" be ""not welcome""?"
a90e2da1,"Some time ago, you uploaded separate maps for each town and unincorporated community in <url>.  Do you have similar maps for any other counties, or a town-level map of the entire state?"
f89c03fa,"BTW, I translated the page to the best of my ability (my Spanish only carried me so far). Do you speak Portuguese?"
5d6ea6e9,Are you saying that Racepacket attempted to contact Laura's employer? When and where did this happen?
4cada11f,During your RFA you stated that you would be helping deal with the Scibaby situation after Raul stopped doing it. Do you feel that you've done what you said you were going to do?
